"run","num_revs","length","diversity_mean","diversity_sd","mean_unique_length","mean_within_rev_uni_ent","sd_within_rev_uni_ent","mean_within_rev_info","sd_within_rev_info","mean_across_rev_uni_ent","sd_across_rev_uni_ent","mean_across_rev_info","sd_across_rev_info","within_reviewer_sd_ent_chancap","within_reviewer_sd_info_chancap","across_reviewer_sd_ent_chancap","across_reviewer_sd_info_chancap","interconnectivity","transitivities","degrees","scale_test","betweens","centralization","nodes","edges","path_length","run","gini","alpha","xmin","loglik","KS.stat","KS.p"
254,979,1048.133333,0.639140819,0.13697956,473.2533333,5.443261522,0.889110549,6.042105721,1.212693511,13.31384112,0.858462909,22.33889136,0.553364653,0.656699404,0.175464871,3.042072103,3.771372123,2.180952381,0.254632397,4.361904762,0.047619048,163.9619048,0.1503663,105,229,4.113560091,254,0.660654701104139,1.81822287998343,0.019047619047619,18.9553303202493,0.188632747141962,0.786660990069134
255,354,1081.058824,0.649843343,0.121374711,429.1470588,5.102014951,1.024887708,5.660683846,1.338309206,12.97905312,0.985179218,22.10546232,0.669662586,0.64129367,0.163737536,2.984439806,3.822791906,1.2,0.074733096,2.4,0.071428571,67.2,0.216326531,50,60,3.668,255,0.653446327683615,1.91799074662589,0.1,1.95004627584781,0.23856886334512,0.976719751259469
256,3062,3253.179487,0.594328509,0.185560732,852.2564103,5.733669042,0.961689653,6.504536371,1.505547867,13.6424057,0.984374769,22.38481449,0.537979128,0.739669685,0.196544645,3.122965947,3.722358892,2.128712871,0.229401304,4.257425743,0.037037037,156.6930693,0.217425743,101,215,4.092932065,256,0.806823987428136,1.87528677688694,0.0198019801980198,20.0730987612331,0.181818181818182,0.822488551120588
257,2266,4757.135593,0.587360368,0.174930815,848.7118644,5.602751279,1.014425283,6.381587769,1.573834472,13.51168873,1.070462081,22.36148216,0.632505305,0.747076812,0.203922285,3.123450851,3.713664292,1.818181818,0.138063279,3.636363636,0.043478261,77.46753247,0.241626794,77,140,2.999156687,257,0.833770818766405,2.29620688273464,0.0909090909090909,4.96060824597878,0.209125674532228,0.980991254518918
258,2357,4887.288889,0.604721806,0.191178869,987.7333333,5.52178738,1.149495255,6.272297921,1.753703802,13.6040681,1.290416458,22.34535933,0.74143507,0.720846851,0.201262423,3.17007636,3.735183224,2.328767123,0.256185156,4.657534247,0.052631579,74.4109589,0.185312024,73,170,3.024957778,258,0.844188979489832,3.65134244708639,0.0821917808219178,13.7600210830618,0.166666666666667,0.990018308962298
259,1725,1903.494253,0.620523701,0.160215935,678.1149425,5.628747769,0.913025099,6.285544834,1.33265295,13.54188644,0.98071247,22.47188248,0.515664223,0.688183664,0.181238832,3.148523015,3.716758446,4.7,0.334389857,9.4,0.034482759,85.88181818,0.170642202,110,517,2.552396694,259,0.733391304347826,2.77474306703978,0.0272727272727273,45.8816550717286,0.182304150533386,0.587876359927931
260,1142,1179.54023,0.60321831,0.138741641,536.1494253,5.631619806,0.888954261,6.294965932,1.200570805,13.41011984,0.839925119,22.37015721,0.544148021,0.696496375,0.181946883,3.107493947,3.751415757,5.463636364,0.287282463,10.92727273,0.02,76.11818182,0.349291076,110,601,2.374876033,260,0.582677917529054,2.36713428041827,0.0181818181818182,54.3604513996866,0.19047619047619,0.40189016455379
261,1901,2216.644444,0.623592906,0.170165246,790.3333333,5.681447299,1.058645439,6.361122648,1.497950802,13.75342565,1.132979462,22.57302682,0.624129496,0.693329904,0.178915591,3.219096903,3.715536956,4.345794393,0.311715776,8.691588785,0.03125,79.93457944,0.21045671,107,465,2.484758494,261,0.732619821343414,2.31052113208754,0.0186915887850467,48.9288770842319,0.210526315789474,0.33803117332491
262,1692,1751.678571,0.613859814,0.157148057,620.5952381,5.600628852,0.961737177,6.268465352,1.357118788,13.44378477,0.960954626,22.36009564,0.573487598,0.695074281,0.180315926,3.099730794,3.70271546,3.154545455,0.183183183,6.309090909,0.029411765,97.15454545,0.244870726,110,347,2.757355372,262,0.745540511497959,2.07804947754899,0.0272727272727273,21.0105903711818,0.196130683699953,0.745170865781385
263,3304,4237.455882,0.559916423,0.212516233,1068.441176,5.732365923,1.186072088,6.640534232,1.817703524,13.74095315,1.131733232,22.34545686,0.629997465,0.809262821,0.214208991,3.118385449,3.679155363,2.14,0.293375394,4.28,0.04,152.61,0.199191919,100,214,4.0422,263,0.774037530266344,1.99460958990859,0.02,26.5777544426037,0.153846153846154,0.894802945058597
264,1124,1125.896907,0.621479252,0.135585569,515.7319588,5.577557993,0.856948332,6.210731274,1.171469363,13.40494915,0.870587473,22.32951388,0.587978015,0.683115679,0.183701643,3.114525729,3.76359172,2.81981982,0.149097816,5.63963964,0.034482759,103.4144144,0.203276003,111,313,2.854313773,264,0.60262575743003,1.80611930389446,0.00900900900900901,47.2037302536673,0.2,0.370335418272943
265,1349,1365.771739,0.604135561,0.137002371,595.4021739,5.708561849,0.877357123,6.368545414,1.197165163,13.49065088,0.858172708,22.31645828,0.644701907,0.704621799,0.191987081,3.102296009,3.739782557,3.20952381,0.236353405,6.419047619,0.033333333,96.07619048,0.217124542,105,337,2.820498866,265,0.611359384376435,3.31786889186706,0.0666666666666667,13.93054625418,0.166666666666667,0.990018308962298
266,8524,9437.979592,0.522260145,0.223494637,1588.857143,6.006786351,1.047307946,7.060696255,1.838791925,14.03872733,1.387424118,22.54176364,0.5826572,0.869824234,0.231914599,3.175088667,3.637523599,3.045454545,0.359234766,6.090909091,0.037037037,109.4090909,0.18265221,110,335,2.980165289,266,0.799769634401263,2.38645840823755,0.0727272727272727,6.28312670460904,0.185777123378562,0.995260090691322
267,1793,1621.635417,0.642164391,0.160315816,603.5208333,5.563692343,0.925126045,6.18264824,1.322218764,13.54723335,0.895244581,22.51543682,0.565744843,0.663573642,0.169838551,3.154133846,3.702750226,3.3125,0.281207751,6.625,0.03125,106.3303571,0.219594595,112,371,2.889827806,267,0.73537467134093,2.46361229585838,0.0357142857142857,21.8289293017241,0.111213865929302,0.999216274553309
268,5485,6719.966667,0.546851758,0.205349209,1357.866667,5.967588499,0.99799352,6.909925591,1.697245221,14.01444862,1.30459637,22.57853044,0.567109489,0.819311172,0.211630074,3.201331317,3.631610842,4.388888889,0.334735926,8.777777778,0.023809524,88.73148148,0.301142264,108,474,2.633916324,268,0.814735473851245,3.81508259300399,0.0648148148148148,15.6575250608433,0.188363810998186,0.964982076438149
269,1904,2602.447761,0.611325426,0.180729289,743.2985075,5.446415567,1.103172411,6.158721789,1.618139345,13.35337859,1.17566864,22.19744585,0.729749281,0.711398971,0.190221102,3.053216787,3.74737408,1.516853933,0.111111111,3.033707865,0.043478261,111.7977528,0.215526047,89,135,3.501073097,269,0.78140638277783,1.76818616016173,0.0224719101123595,10.6240343564873,0.185151947125776,0.946744647288065
270,3796,3959.707317,0.536186724,0.182878021,1104.02439,6.063192662,0.892922618,6.995924746,1.448751594,13.96434003,1.063195127,22.55050262,0.488641792,0.830446009,0.209087794,3.180642714,3.665456513,2.189473684,0.217815741,4.378947368,0.043478261,117.6947368,0.187458007,95,208,3.467257618,270,0.708823692529533,1.99107798739563,0.0210526315789474,23.9676476197815,0.166666666666667,0.863055316066449
271,2701,3098.6,0.589548759,0.188758602,937.3333333,5.686418648,1.112478936,6.488925597,1.659965416,13.694622,1.241039212,22.37656261,0.756384374,0.753538782,0.197782121,3.142007829,3.697936982,3.342592593,0.332447515,6.685185185,0.037037037,112.9907407,0.180512288,108,361,3.083161866,271,0.752619057413577,3.15658809229544,0.0462962962962963,25.1058850957001,0.152012043022723,0.961217305835533
272,2796,3616.317073,0.595718704,0.171624143,868.0853659,5.781750358,0.954893059,6.520131007,1.454023854,13.73440061,1.084363706,22.45049536,0.527941232,0.728409245,0.195076601,3.201706415,3.726032401,4.247311828,0.310891427,8.494623656,0.023809524,68.15053763,0.353319308,93,395,2.454850272,272,0.789230390573323,3.01356487542967,0.043010752688172,24.8563764675817,0.2,0.771092223465629
273,5716,7889.680556,0.499639641,0.227594049,1711.152778,6.141681292,1.106655211,7.279317311,1.883627558,14.17755595,1.394781618,22.53340723,0.554789258,0.910680809,0.233273854,3.129574421,3.640910394,2.639534884,0.336058872,5.279069767,0.038461538,108.1046512,0.232010944,86,227,3.502433748,273,0.713387146646705,2.20518149987773,0.0348837209302326,17.0603072975783,0.208596334427296,0.776932910480011
274,2251,2764.851852,0.606427243,0.167545645,727.6419753,5.654786572,1.0441686,6.365150903,1.470751112,13.55117629,0.952854588,22.46038249,0.551530255,0.721272477,0.1982611,3.025636467,3.671253382,4.217821782,0.306459446,8.435643564,0.026315789,79.65346535,0.285643564,101,426,2.567395353,274,0.775804812822463,3.69596818214316,0.0594059405940594,18.3089179852163,0.142857142857143,0.996757102179984
275,3236,4178.975,0.591716519,0.172986704,943.1625,5.753153235,1.037987785,6.519201179,1.557884358,13.69019717,1.150438328,22.36744875,0.615341781,0.742443914,0.194430017,3.114344181,3.739643696,2.24,0.201263977,4.48,0.032258065,97.96,0.257777778,100,224,2.9492,275,0.819635352286774,1.8694631565998,0.04,7.41614193635743,0.238351777348105,0.82133550928737
276,1816,2724.482143,0.586183902,0.181312172,800.6607143,5.712831379,0.986082123,6.476463918,1.499545652,13.73012285,0.981726771,22.45466245,0.574139586,0.740193684,0.20474859,3.207811432,3.733424604,3.457142857,0.298239558,6.914285714,0.034482759,50.5,0.305590062,70,242,2.428571429,276,0.80303650094399,3.16462497820407,0.0714285714285714,10.9649648306835,0.177237065498664,0.991706417637393
277,1543,2260.6,0.627806452,0.172734016,717.2461538,5.643343671,0.985466986,6.304664631,1.425856162,13.6878324,1.01090875,22.4667303,0.55399065,0.681469958,0.177772499,3.210175001,3.762896923,2.694117647,0.252193995,5.388235294,0.045454545,80.51764706,0.185854342,85,229,2.882768166,277,0.765506461819984,2.17663875815699,0.0352941176470588,14.8989149929447,0.191692370118566,0.895464563235246
278,6802,7536.719512,0.494120508,0.206859318,1621.719512,6.247178,0.989210295,7.364274803,1.690793936,14.2823956,1.247968963,22.59377252,0.492278276,0.912149083,0.238366722,3.209251774,3.630488834,3.347826087,0.316038978,6.695652174,0.022222222,82.32608696,0.409937888,92,308,2.778827977,278,0.752617516587193,2.24425699483802,0.0217391304347826,37.5933924319478,0.227436108651889,0.342768033189069
279,1773,1556.566667,0.641983855,0.153449747,592.9666667,5.558215507,0.962118173,6.154697368,1.334019257,13.68507985,0.967921134,22.56123386,0.553568082,0.649160222,0.177626659,3.267511306,3.734031015,3.96460177,0.277338297,7.92920354,0.027027027,92.72566372,0.250632111,113,448,2.632312632,279,0.767880049313948,2.92232211888971,0.0530973451327434,15.8128850941101,0.142857142857143,0.996757102179984
280,3876,7174.212766,0.492495136,0.227096398,1656.170213,6.120725911,1.120136923,7.256140699,1.85715463,14.24623017,1.3779307,22.59188887,0.506297826,0.913043047,0.247220537,3.200520621,3.608405569,2.298245614,0.343071786,4.596491228,0.045454545,53.22807018,0.292919799,57,131,2.850107725,280,0.698160519978998,2.09846770239418,0.0350877192982456,12.4057929837779,0.285714285714286,0.530986142129019
281,1713,1926.583333,0.622299635,0.157199271,677.0595238,5.633084917,0.991632992,6.280157377,1.389739515,13.59117564,1.003242053,22.4840653,0.600576726,0.676812863,0.178107201,3.156404045,3.715265131,2.186915888,0.219092332,4.373831776,0.043478261,125.7383178,0.166284606,107,234,3.340903136,281,0.731077903443159,2.19179018168409,0.0373831775700935,14.6180694040467,0.145758617037343,0.990958552287694
282,1107,1196.573171,0.649246427,0.157301713,492.0853659,5.382433231,1.018713649,5.971338318,1.381651655,13.39530756,0.86783083,22.3489302,0.694757947,0.648980049,0.175775406,3.137787659,3.773288333,3.594594595,0.325767951,7.189189189,0.029411765,132.9189189,0.234643735,111,399,3.385926467,282,0.660921083685311,2.84618146333221,0.027027027027027,44.3690332602412,0.193753649896678,0.545987312947273
283,8673,8520.738095,0.462090141,0.213808588,1874.97619,6.307953745,1.053607566,7.548516717,1.771625579,14.36505546,1.382225107,22.59559116,0.513941042,0.969469321,0.255213803,3.197210531,3.626142387,4.567010309,0.455180015,9.134020619,0.023809524,88.69072165,0.331937285,97,443,2.818365395,283,0.700267805881746,2.44705085522317,0.0412371134020619,14.5478625828002,0.175086311407948,0.966920946848475
284,11375,9018.398148,0.433296907,0.198854654,1963.787037,6.448487563,0.929191228,7.775838381,1.619065132,14.45369799,1.352505298,22.54363263,0.606181645,1.005940439,0.261973649,3.154932368,3.592436892,5.01754386,0.302351314,10.03508772,0.014285714,79.39473684,0.521813383,114,572,2.38411819,284,0.637418931945248,2.76434637317002,0.0263157894736842,44.8559334761268,0.176470588235294,0.629353732322126
285,610,1105.323529,0.631294249,0.153753216,456.9411765,5.39713626,0.846994957,6.035828466,1.231634048,13.17229041,0.694381527,22.15142287,0.465236893,0.675747424,0.166459472,3.065262876,3.749354238,1.454545455,0.179012346,2.909090909,0.045454545,58.12727273,0.335016835,55,80,3.09553719,285,0.707719821162445,1.97357762079613,0.0545454545454545,5.96330141256069,0.219696104917633,0.934222162831689
286,1704,1662.822222,0.62318726,0.143351253,640.3111111,5.681213604,0.977859442,6.327944538,1.3238032,13.60572538,0.949507672,22.45352648,0.64344434,0.685196953,0.173123297,3.170076896,3.742183285,3.689320388,0.298409332,7.378640777,0.027777778,87.23300971,0.270797639,103,380,2.684136111,286,0.696955193946854,2.63902783579158,0.0388349514563107,24.9325628806434,0.169337088445528,0.881511720237518
287,2393,2537.153846,0.629463919,0.175269076,735.3538462,5.645513753,0.959807917,6.317031399,1.4535169,13.57321065,1.032904367,22.39191514,0.568631095,0.683809632,0.178430188,3.111556522,3.698404091,3.355555556,0.307483731,6.711111111,0.027027027,81.16666667,0.329088639,90,302,2.792592593,287,0.827222918698054,2.13178832442301,0.0222222222222222,30.4146431541642,0.214285714285714,0.496308527686
288,1101,1961.770833,0.66807478,0.163845467,528.9375,5.211831302,1.026502675,5.773245592,1.439748217,13.35960261,1.067244142,22.24817843,0.773830827,0.631918927,0.187353131,3.184828504,3.786622806,2.420289855,0.339985745,4.84057971,0.05,76.55072464,0.208226769,69,167,3.20436883,288,0.790690939725414,2.42149138494572,0.0579710144927536,8.89973325606824,0.2,0.970040902662936
289,2466,2346.945652,0.578477718,0.149602796,884.9891304,6.041436037,0.853679092,6.804656321,1.241014647,13.92258171,1.035762553,22.61260091,0.499334425,0.752139175,0.187237188,3.1928927,3.706993546,5.464285714,0.33640592,10.92857143,0.023255814,79.38392857,0.27992278,112,612,2.408641582,289,0.689143784034295,2.56019778650883,0.0357142857142857,22.8524949316139,0.218161792929653,0.671739794464712
290,3873,5852.055556,0.510400795,0.218147413,1473.481481,6.041958172,1.119884212,7.111214892,1.823011323,14.12139565,1.319088005,22.5648034,0.554362845,0.879055997,0.234797524,3.170804536,3.62094835,2.652777778,0.387145749,5.305555556,0.047619048,65.47222222,0.206964006,72,191,2.804783951,290,0.749644978053189,2.07546387643263,0.0416666666666667,9.57998866239409,0.139868043714567,0.999171523355665
291,8197,9360.88764,0.454472992,0.216160808,1873.898876,6.262651847,1.066182667,7.530818629,1.836031447,14.32451889,1.40305165,22.56574455,0.570506173,0.98011911,0.265227885,3.14609159,3.61269169,4.18,0.392165691,8.36,0.023255814,89.88,0.33979798,100,418,2.7876,291,0.703463462242283,2.77506305091343,0.05,15.411395867415,0.186027137051971,0.944708997981004
292,23,98.5,0.761645909,0.034818459,71.5,3.975301243,0.681294571,4.264560469,0.70425634,13.17350721,0.660923839,22.66545751,1.047575418,0.480051284,0.168284134,3.656216513,3.886063322,1.538461538,0.379746835,3.076923077,0.090909091,6.615384615,0.576923077,13,20,1.940828402,292,0.34113712374582,8.82113386775997,0.230769230769231,8.0318177536992,0.333333333333333,0.765763173908239
293,1309,1465.651515,0.647705551,0.160351451,554.3636364,5.333305738,1.006307165,5.940183019,1.421974038,13.26688728,1.02765437,22.21667676,0.64847229,0.661736629,0.184362695,3.065572114,3.817412594,2.163461538,0.18556701,4.326923077,0.041666667,118.1826923,0.181292009,104,225,3.263128698,293,0.720066698007875,2.2362143695694,0.0384615384615385,14.8977629819455,0.165805179433316,0.965574154489851
294,4110,5851.787234,0.573526826,0.210856078,1167.414894,5.826258226,1.14286882,6.69550854,1.807895769,13.93784765,1.257212565,22.54034639,0.58375511,0.7754959,0.202761737,3.208174963,3.684642726,3.657657658,0.282542113,7.315315315,0.027777778,95.18918919,0.251678952,111,406,2.706111517,294,0.786326472457858,4.77231316976376,0.0810810810810811,13.9287644767895,0.220677638205316,0.93199122799622
295,7398,10252.4,0.448060257,0.211625353,2002.3375,6.271628283,1.106286341,7.560843741,1.878405466,14.26837401,1.501464191,22.5225408,0.55357648,0.993382134,0.263973098,3.131286979,3.585302393,3.7,0.367136473,7.4,0.021276596,68.35555556,0.433707865,90,333,2.507901235,295,0.686711123126372,2.24174777438761,0.0777777777777778,4.24929603533278,0.243470086414713,0.971688976324467
296,1629,2162.308642,0.63343797,0.14261234,651.6790123,5.604055491,0.902528798,6.227049627,1.281125202,13.47321415,1.019857723,22.38742019,0.539926834,0.669729438,0.171189999,3.153908166,3.729563374,3.038461538,0.280134269,6.076923077,0.034482759,104.5480769,0.212845407,104,316,3.000924556,296,0.769756103319638,3.09745688824692,0.0480769230769231,22.0192877855992,0.123943778531424,0.99791972305705
297,1576,3097.75,0.611869247,0.202796099,856.725,5.432615623,1.293559579,6.157832506,1.858744245,13.5602403,1.261093293,22.3177696,0.964645998,0.713043096,0.200654898,3.210527375,3.742573613,1.810344828,0.198707593,3.620689655,0.066666667,60.15517241,0.182093164,58,105,3.057074911,297,0.799448625940837,1.89780457077084,0.0344827586206897,9.86925338830789,0.223237144764238,0.820168630425277
298,1250,1416.517647,0.623645087,0.156090632,588.1294118,5.602508885,0.923736381,6.251858215,1.294713067,13.51849571,0.875443103,22.47833856,0.54112294,0.685136446,0.180055386,3.100712101,3.739224511,4.405660377,0.303860712,8.811320755,0.026315789,83.52830189,0.268463612,106,467,2.566571734,298,0.664286792452829,2.63542008011137,0.0283018867924528,38.1896894304516,0.194588229767127,0.579729160267378
299,2592,3093.261905,0.590079699,0.155317189,902.8095238,5.836368793,0.939029259,6.586643583,1.382240705,13.71483346,1.084252708,22.45215655,0.536765387,0.737643424,0.182241857,3.177730852,3.712062396,2.438095238,0.240875912,4.876190476,0.04,122.1904762,0.183882784,105,256,3.317913832,299,0.787029688418578,3.39341573251486,0.0952380952380952,10.2129300924302,0.142312646360285,0.999719707740035
300,2934,3981.670455,0.592317041,0.188251234,910.5909091,5.645492584,1.020186315,6.422003933,1.595370312,13.49698239,1.200734988,22.30368308,0.583348577,0.747704393,0.203396906,3.041191562,3.706211424,3.898148148,0.205374657,7.796296296,0.03030303,89.87037037,0.226202838,108,421,2.655006859,300,0.794819359236538,2.17188523659134,0.0185185185185185,43.0526771985772,0.176567725556879,0.594227541078626
301,1401,1760.067568,0.609110718,0.169432224,656.8378378,5.624750626,1.041416479,6.324719604,1.462087721,13.5533319,0.854525852,22.44253699,0.497087565,0.707982238,0.185195441,3.112226866,3.72048081,2.28,0.232904884,4.56,0.04,104.83,0.196363636,100,228,3.0866,301,0.700977872947893,1.85119636691105,0.02,19.3306111471492,0.131926763334791,0.98507844295304
302,1524,1613.675,0.603574224,0.141207649,611.75,5.73213306,0.792111599,6.410676266,1.148181765,13.48913067,0.825096724,22.38286685,0.527698838,0.707233255,0.188553022,3.070560869,3.725987743,3.372340426,0.301873199,6.744680851,0.025,81.37234043,0.346831389,94,317,2.720688094,302,0.699600714804266,2.38539201227782,0.0319148936170213,24.1156636354591,0.170777641297319,0.875217329869634
303,4466,4517.857143,0.539126429,0.199064822,1236.821429,5.965171253,1.100096265,6.916730072,1.714315816,13.95867748,1.210884245,22.47930488,0.53390703,0.824483161,0.20971981,3.189053049,3.659200596,2.470588235,0.216557912,4.941176471,0.037037037,102.4313725,0.208503203,102,252,2.998654364,303,0.720612382884189,3.06239131678877,0.0980392156862745,7.43341854020857,0.20394501014724,0.985419139196582
304,4103,5163.703297,0.547175841,0.204285926,1174.318681,6.005907809,0.935520849,6.939760275,1.592888934,13.99683591,1.164013477,22.56681388,0.562835125,0.819647132,0.217222855,3.197323942,3.652939272,4.431192661,0.313754748,8.862385321,0.025641026,84.59633028,0.269792729,109,483,2.543051932,304,0.754346226860184,3.66587676324599,0.055045871559633,21.2624033515527,0.203017135478825,0.852075420710322
305,2567,2487.979167,0.602467471,0.164724602,799.03125,5.802408508,0.888925693,6.526489304,1.341000206,13.72321636,1.004966445,22.51097642,0.476435475,0.721228755,0.182537683,3.150850569,3.730744955,3.151785714,0.218495448,6.303571429,0.034482759,99.13392857,0.19546332,112,353,2.761320153,305,0.750260865935779,4.46999905075502,0.116071428571429,9.46862488293728,0.25,0.91347551349969
306,1220,2460.263158,0.566048164,0.181169209,810.5263158,5.729350586,1.03232771,6.553062015,1.557878001,13.46640829,1.003102792,22.07868606,0.528298985,0.775647261,0.202851839,3.005996496,3.767197804,1.531914894,0.178807947,3.063829787,0.05,42.4893617,0.346438483,47,72,2.786781349,306,0.706522497384025,2.97466412341399,0.170212765957447,3.9638788562914,0.243741273404906,0.971391340360117
307,1180,1206.582278,0.65102674,0.152918071,483.6708861,5.351856076,0.971439015,5.92032275,1.326296516,13.26482602,0.978215975,22.33260072,0.589976845,0.640811977,0.180711154,3.055389327,3.770221169,3.125,0.227496382,6.25,0.027027027,80.84375,0.313157895,96,300,2.673828125,307,0.712376412429379,2.37019334692354,0.0416666666666667,15.643074792385,0.166048765574126,0.965118452821957
308,6426,9026.863014,0.485717875,0.201311718,1854.60274,6.260234644,1.049492202,7.403914637,1.767847588,14.29782262,1.511118334,22.56011038,0.630483345,0.92418345,0.235506437,3.194920461,3.633803983,4.184782609,0.499651203,8.369565217,0.028571429,83.65217391,0.281653129,92,385,2.807655955,308,0.757249759807305,2.37598493563565,0.0217391304347826,45.2149332700689,0.222845445379779,0.301972210454116
309,1370,2373.740741,0.618850976,0.18960456,729,5.425954205,1.17308184,6.136234461,1.692860517,13.38188063,1.152176827,22.28737652,0.632293591,0.703252512,0.188928639,3.074642499,3.778638282,1.542857143,0.32967033,3.085714286,0.0625,33.28571429,0.350420168,35,54,2.873469388,309,0.844171011470281,2.4833504416414,0.0857142857142857,7.27957253670098,0.225511458936844,0.920398326541578
310,1101,1167.202381,0.638110008,0.145297459,510.297619,5.566061752,0.854277577,6.163809745,1.187901189,13.50517708,0.846876914,22.45889423,0.530809802,0.656525335,0.178742493,3.153764614,3.739521919,4.5,0.299581271,9,0.025,79.43396226,0.285714286,106,477,2.489320043,310,0.65368532894624,2.34618473737537,0.0283018867924528,27.0399096344501,0.177455558200252,0.807587172361924
311,1552,2786.416667,0.579872152,0.176997474,782.0833333,5.838696697,0.868612249,6.624176729,1.374191111,13.8482612,0.889544779,22.61351564,0.519776387,0.755917912,0.201169142,3.227707284,3.68080437,3.710843373,0.314036479,7.421686747,0.037037037,68.27710843,0.226564796,83,308,2.633183336,311,0.675754564650354,2.77714598786602,0.0602409638554217,12.2697256516126,0.170518499573835,0.987047235007627
312,1577,1888.764706,0.607143211,0.169512013,725.3647059,5.811956016,0.897826946,6.520284381,1.327542189,13.81959089,0.884805062,22.52749152,0.496012141,0.710889764,0.176261385,3.22645174,3.695953026,5.892857143,0.326940575,11.78571429,0.01754386,73.4375,0.398326898,112,660,2.302455357,312,0.675644306549506,3.600605112577,0.0446428571428571,21.44223376534,0.147382672271646,0.989699937096179
313,1451,1139.467391,0.644278939,0.150955227,489.173913,5.40443651,0.982612716,5.992050579,1.326187374,13.38845857,0.910614986,22.29311904,0.612811666,0.652507927,0.187641799,3.133048392,3.776308535,2.504504505,0.307137707,5.009009009,0.037037037,139.6846847,0.190827191,111,278,3.507832156,313,0.703621609203967,1.82432298077517,0.00900900900900901,45.8636525050698,0.210526315789474,0.33803117332491
314,7844,7023.206522,0.530534405,0.218995688,1412.054348,5.913683005,1.165780391,6.920994875,1.877652084,13.9025054,1.436047061,22.37670502,0.720340278,0.850666791,0.223840231,3.085882343,3.663389208,2.869565217,0.323048442,5.739130435,0.045454545,139.7565217,0.133867277,115,330,3.421852552,314,0.816876926146819,2.45958743092146,0.0260869565217391,34.3236630434166,0.148015857029204,0.897584542853164
315,2831,4298.431818,0.598794149,0.177798583,936.7954545,5.794570944,1.051248316,6.547387506,1.570964633,13.82509149,1.094040063,22.57558726,0.530573074,0.735064754,0.184492325,3.235545158,3.706977803,5.23364486,0.401325701,10.46728972,0.022222222,76.23364486,0.316346323,107,560,2.415582147,315,0.802444233899054,2.72680737630378,0.0280373831775701,39.6012206550395,0.2,0.544142411574173
316,1144,2739.214286,0.639226875,0.165172774,624.1190476,5.303962686,0.943240592,5.937840911,1.443065099,13.23996618,1.064154511,22.18695421,0.529144921,0.673135212,0.187453171,3.02023471,3.810084986,1.743243243,0.295546559,3.486486486,0.071428571,128.7027027,0.130322103,74,129,4.464937911,316,0.815701190701191,2.10162784978586,0.027027027027027,19.7339089228714,0.2,0.771092223465629
317,7630,9770.113924,0.47143499,0.228384118,1858.670886,6.262097609,1.029423725,7.486766405,1.817353046,14.36451337,1.358589844,22.6314953,0.539427178,0.95570113,0.251373843,3.224765745,3.60608732,4.944444444,0.411535126,9.888888889,0.03030303,67.03333333,0.248439451,90,445,2.478518519,317,0.734818698121449,2.50568464019534,0.0222222222222222,50.0643916441708,0.210936899904721,0.335733411551849
318,1375,1908.633333,0.644447701,0.155988014,567.0166667,5.266902674,1.145615348,5.88571657,1.547321135,13.1418122,0.990860913,22.18650292,0.534943618,0.666228687,0.177015148,2.967600489,3.762705544,1.986486486,0.168350168,3.972972973,0.058823529,84.28378378,0.164753795,74,147,3.264426589,318,0.810466830466831,1.85740142817779,0.027027027027027,13.5664695677363,0.209304415685457,0.773388971970447
319,1729,2169.155844,0.613881389,0.172332258,590.6623377,5.386938409,0.938057026,6.07770471,1.411021519,13.27825765,0.955758282,22.25377327,0.606307829,0.704537537,0.191790554,3.094321921,3.741266505,1.93,0.213893967,3.86,0.071428571,132.86,0.092323232,100,193,3.6472,319,0.762758820127241,2.30407855560982,0.04,17.0480704958597,0.147667118407278,0.981263625740004
320,4224,5462.684932,0.535361109,0.218253854,1258.082192,5.843542295,1.141321237,6.833218306,1.83143332,13.83521665,1.283151651,22.43648375,0.649011221,0.843961739,0.218910193,3.125155666,3.704152578,2.977011494,0.302277433,5.954022989,0.027777778,72.71264368,0.337743919,87,259,2.660060774,320,0.737107061999303,2.08398594148406,0.0229885057471264,24.945251134584,0.187003660025949,0.753559893238679
321,1264,2112.468085,0.649614861,0.167645727,575.5106383,5.324344324,0.9936238,5.946783706,1.438902796,13.27724391,0.971358645,22.19116677,0.620978042,0.660062994,0.17143837,3.051141443,3.758228679,1.797297297,0.239361702,3.594594595,0.045454545,80.21621622,0.238430211,74,133,3.15449233,321,0.811944064317482,3.25828012058035,0.162162162162162,4.65495243563301,0.269977493486705,0.932545021617607
322,2596,3656.227848,0.568051925,0.183951728,890.5443038,5.864190059,0.956230687,6.684273449,1.469139631,13.70775057,0.966157412,22.46543307,0.478898003,0.779350319,0.206643271,3.057706235,3.68152991,2.96875,0.260104302,5.9375,0.037037037,102.1770833,0.211184211,96,285,3.118272569,322,0.776707755521315,2.40244104364372,0.0520833333333333,10.9488149913967,0.123908392097665,0.999920913485231
323,4993,6184.313253,0.528544435,0.210193355,1299.46988,5.831287071,1.154121291,6.831478025,1.847875846,13.71543918,1.406901416,22.26970693,0.666576268,0.854151476,0.23352879,3.067012371,3.70743198,3.039215686,0.337735849,6.078431373,0.04,101.0686275,0.177441274,102,310,2.971933872,323,0.783106152535119,1.90442640687389,0.0196078431372549,24.3893436932768,0.202362348748518,0.615109259872036
